timestamp,mode,RF_amplitude,U2,scan_type,setpoint_idx,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4,amp5,mu5,sigma5,amp6,mu6,sigma6,amp7,mu7,sigma7,amp8,mu8,sigma8
20260310_142535,trapped,1.2,-0.25,DC,10,0,20.0,140.0,8,0.8985276048603078,-2657.984489008876,0.1098768421710963,-0.0671495066786846,107.09637725283685,0.6412964817727105,-0.0376284904871216,63.63544461786146,1.6534359427870489,-0.0151243291088551,58.63945812965124,5.579596374069989,-0.0193108401693576,40.95829537551965,3.2956205195310018,-0.0094804441610711,112.43580111961118,15.461753219149037,-0.0060948903901861,82.66598801122034,2.075908117554662,-0.0188200109503747,112.59441933337295,0.8025699812119413,-0.0242022449721146,71.2270557372616,1.51931687404101
20260310_152721,lost,1.2,-0.26,DC,12,0,20.0,140.0,8,0.9141830044161572,-2758.39413148044,0.065618523486158,0.048040141527797,107.13779537680225,0.5000000000000001,0.0168323330928175,59.684742751693776,6.094579021472494,0.0316315333393275,62.51230342286061,1.3885945441209346,0.0065845555492743,82.58905732996726,2.5927724150311,0.0136127489617786,42.654316663998216,3.391911881125185,0.0039355686902949,116.53103739201131,9.54385321230197,0.0251276711504815,70.55833289534881,0.5000000000000001,0.0153292482847676,106.2074069360091,1.1546752578581292
20260310_152721,trapped,1.2,-0.26,DC,12,0,20.0,140.0,7,0.8845808443550824,-2656.8217497931378,0.1107885879164013,-0.0583513386116902,107.049566411958,0.6308333840304583,-0.0342186070449938,62.99473358024798,1.4263599918282672,-0.0386374028186293,70.50554491376711,0.5000000000000001,-0.0091102339913467,59.68516516809075,19.405768679811096,-0.0123668331052281,59.20011195538629,2.9423695348418613,-0.0107381925045003,114.6674079067007,14.327194103254817,-0.0225875784276892,42.31674697896872,1.2791478671470218,,,
20260310_163110,lost,1.2,-0.23,DC,6,2,20.0,140.0,8,0.929216966785176,-2700.2880274093627,0.0584462189415777,0.0178388772669235,38.29344266976232,2.2500322563995585,0.0281118981886214,112.01755113665314,27.705454745143918,0.0205581551478057,61.66009726951439,4.306388894008691,0.0325390193441456,105.52955862373948,1.2119216752851325,0.0197832049078265,71.12429978942488,0.8171001998821005,0.0054695858014523,139.84725119030972,0.5000000000000001,0.0204103526934371,111.07545412526164,0.9323439299796182,0.0058942755469928,128.5822154776225,0.9455674842070644
20260310_163110,trapped,1.2,-0.23,DC,6,2,20.0,140.0,5,0.8387565897833781,-2472.9713915515463,1.901044526974248,-1.8002443772467585,166.04964973530986,1237.9871438726614,-0.0317910248852516,66.339047616572,6.251296514614359,-0.0338854769110443,38.322314535976886,2.3349517862178244,-0.0389723878196381,110.93414481531046,0.9560084060885736,-0.0477898125140401,105.34048622921156,1.973692710634108,,,,,,,,,
20260310_172453,lost,1.2,-0.235,DC,7,0,20.0,140.0,8,0.8706486828634576,-2694.502256444749,-1.6141948171828544,0.0220172761739172,64.01687475636146,1.4914283795818246,0.0407457523588575,37.99648683272528,5.76912659492303,0.0375219356861218,105.9832902143461,0.6004378613810993,0.1454950141809532,18.49044701845766,11.442714340400512,0.067755338088447,53.96859806201547,16.015477087921685,0.0258775595527112,71.07200233493765,0.5000000000000001,0.0152467529487715,105.34169880075164,4.551203686506907,1.6875435716474547,123.39464186412796,234.20995444678312
20260310_172453,trapped,1.2,-0.235,DC,7,0,20.0,140.0,6,0.8757251485488153,-2589.759172661714,0.1083918463433655,-0.0241694289422686,107.18896240725924,5.102945189431864,-0.0290633325978677,64.8031445679133,4.429082905396504,-0.0265006010033149,38.67360004758783,2.447105501705616,-0.041067919888112,71.19193273924368,0.5000000000000001,-0.0467253491093951,105.97932112472844,0.5887160792550156,-0.0070481837518619,127.21010603818443,3.6537148993205912,,,,,,
20260310_182030,lost,1.2,-0.275,DC,15,1,20.0,140.0,8,0.901857089453438,-2728.2622965167693,-4.119005159107018,0.0081360111694404,106.188845939752,1.0693898987680706,0.0339375605199358,61.06987836186895,2.136177202938492,1.8456830497233805,-19.446450755101225,66.36412775672548,0.0287986001944261,71.27351440320938,0.5000000000000001,0.0143359682896571,44.13584101627587,1.244550376184346,0.0597531710712826,107.65490784238524,0.5000000000000001,4.085781783224264,149.9167854023981,136.56098215624607,0.0495052179928356,15.343699813807117,8.674565668701288
20260310_182030,trapped,1.2,-0.275,DC,15,1,20.0,140.0,7,0.9071553587780664,-2777.9201418767434,0.1332229295301339,-0.0636257412678987,107.64934603230574,0.5000000000000001,-0.0309088000733119,61.51085621753429,2.1309342525205017,-0.0323427519045381,51.27474976531366,43.03872244092135,-0.0292538446400224,71.29647544803873,0.5000000000000001,-0.011835194712409,106.09500076061532,0.5000000000000001,-0.0178846621799411,44.12507236874176,1.153972159260254,-0.0264231018755182,124.51774031529544,20.44060504046562,,,
20260310_192302,lost,1.2,-0.3,DC,17,2,20.0,140.0,8,0.9185678814654468,-2612.653464865982,0.0527899447213477,0.0742077414697196,108.26166482752888,0.5000000000000001,0.0385695991156592,60.090392695494565,0.5777950493819601,0.0023855980219376,139.3122016372825,0.9660623239966788,0.0123939123136481,54.5814963449676,9.236090843908867,0.0213432882403696,47.033389944892456,1.152978121423086,0.0354552360305768,58.76911995071873,2.100040504255736,0.0206900024798269,116.67772246378392,23.093288317989845,0.0312339845556859,70.79368050658894,0.5000000000000001
