timestamp,mode,U2,RF_amplitude,line_id,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4
20260205_020239,lost,-0.20500000000000002,2.5,1,2,52.0,91.0,2,0.9079801350835452,-1747.2903229937278,0.01663543779759757,0.03300931035817823,59.88393244086712,4.003573263006123,0.028868729322137805,80.6595925532215,1.4490419915005972,,,,,,
20260205_020239,trapped,-0.20500000000000002,2.5,1,2,52.0,91.0,3,0.8520618652607689,-1690.3276527486853,0.1933161684323582,-0.0202502887603381,61.168543945990905,1.0731068294774198,-0.03194243730899607,80.99778226106801,1.5503698195065745,-0.018266685905670686,61.083686969843015,6.328748449379146,,,
20260205_022902,lost,-0.20500000000000002,2.5,2,2,92.0,130.0,3,0.9497472298915887,-1761.9982564151373,0.016540883720384987,0.04673365973372763,103.67800310455743,0.3895005537658438,0.033760095235711184,101.98323294751467,1.9251892237873198,0.015983871220748354,121.19481541243499,1.6094789488409338,,,
20260205_022902,trapped,-0.20500000000000002,2.5,2,2,92.0,130.0,3,0.9136570723069035,-1623.0927961322996,0.19153846973812258,-0.04312837662514405,102.44193493215994,1.7074134153507725,-0.06418514523740608,103.81491077632275,0.26313124011912936,-0.016787411360482424,121.38007568579955,1.801706532762678,,,
20260205_025520,lost,-0.20500000000000002,2.5,3,2,133.0,154.0,1,0.9657568679652528,-1048.2200752022316,0.013026278668236647,0.03037491217893665,143.49862676486137,2.5272770064557957,,,,,,,,,
20260205_025520,trapped,-0.20500000000000002,2.5,3,2,133.0,154.0,2,0.9044482718587699,-931.3796440592128,0.19593464145910963,-0.035937411509748406,143.28298431338345,2.0094605792936284,-0.008300836701197453,148.1876001433547,1.365836980994805,,,,,,
20260205_030934,lost,-0.20500000000000002,2.5,0,3,30.0,50.0,2,0.930732262320416,-959.1568837417959,0.015738873658197552,0.019322492036800698,40.58312400091547,0.559188940679517,0.021175236727207346,37.31661731874396,2.5786061427280904,,,,,,
20260205_030934,trapped,-0.20500000000000002,2.5,0,3,30.0,50.0,4,0.9082615748720456,-872.7041650822398,0.19387661154130978,-0.03623202057052751,37.44853186725507,1.1958887657978547,-0.03048867484931313,40.56935449697682,0.6896671415102055,-0.01742722980045098,35.007700641037275,0.4876922146695273,-0.005415487520680442,32.680660613727476,1.2312925221861803
20260205_032349,lost,-0.20500000000000002,2.5,1,3,52.0,91.0,2,0.9062848142287012,-1750.4954049117637,0.01659826403871751,0.03259983116008617,59.3718526984906,3.738284211120669,0.028199803327551863,80.3157321873509,1.4850141758802342,,,,,,
20260205_032349,trapped,-0.20500000000000002,2.5,1,3,52.0,91.0,4,0.9192652980632335,-1731.1859682067964,0.19910574985450016,-0.02004565987506504,58.34952887424695,3.7808045469869844,-0.03580429376575375,80.56254875085078,1.6898549752744878,-0.016630769076913958,66.25304615767084,8.869086081530181,-0.021772166865396417,61.12010197325324,0.7807426375924902
20260205_035024,lost,-0.20500000000000002,2.5,2,3,92.0,130.0,3,0.9582034996019203,-1823.8486686530566,0.01642691556379001,0.032057893246865754,101.7239130834912,2.081892123689485,0.04508097857484722,103.4744300783596,0.28045667259908547,0.012394166290478006,120.44956384784257,1.4225676789030328,,,
20260205_035024,trapped,-0.20500000000000002,2.5,2,3,92.0,130.0,3,0.9251072815552013,-1640.5358659056737,0.19834778284616997,-0.06188211820326678,103.50070180226177,0.3002755003305827,-0.04191010549163678,102.0434999208587,1.9144635016148912,-0.01379464139120146,120.37595441179778,1.5871716064274055,,,
20260205_041701,lost,-0.20500000000000002,2.5,3,3,133.0,154.0,1,0.9539579108419918,-1056.2859081928384,0.013802576043549555,0.025585172071234678,143.40386321315665,2.1421212447817277,,,,,,,,,
20260205_041701,trapped,-0.20500000000000002,2.5,3,3,133.0,154.0,2,0.9053951714661808,-925.0314441533505,0.20475114093232644,-0.022190558320891042,142.88916854405088,0.6113135170165138,-0.025512733961608622,144.0156132246214,2.531588626511527,,,,,,
20260205_043107,lost,-0.20500000000000002,2.5,0,4,30.0,50.0,2,0.9475319626966273,-988.6244047539217,0.017361755124058974,0.013745927513392448,40.161130116520695,0.7496897786003531,0.02060050319133724,37.10378405826754,2.719109542437495,,,,,,
20260205_043107,trapped,-0.20500000000000002,2.5,0,4,30.0,50.0,4,0.9145676567041511,-855.2363328634453,0.20441916888170159,-0.01531044023933508,34.79452612311539,0.3434114466650976,-0.02844985485015756,40.04546409457464,0.8208400008745668,-0.03045807686203393,37.33918382439119,0.9239211362099939,-0.013150553574679449,36.15335530539471,4.121465390308922
20260205_044518,lost,-0.20500000000000002,2.5,1,4,52.0,91.0,3,0.9423649120405027,-1855.476284634073,0.01491507774504164,0.021567589915967564,61.142126509762974,0.9388049104169012,0.020482484141050507,80.2863037956914,1.5713490635094722,0.02193672037635906,60.62415062602211,7.72693936538367,,,
20260205_044518,trapped,-0.20500000000000002,2.5,1,4,52.0,91.0,4,0.8975246914983095,-1701.527250215311,169.28732914348578,-0.022012470000982807,61.1185025332808,1.124316593801032,-0.030244082281869075,80.38137448224765,1.57934176373687,-168.63098737311623,126.94057436596373,339.7948085998405,-8.457285840883523,-4.372278703386245,50.173324219577644
20260205_051316,lost,-0.20500000000000002,2.5,2,4,92.0,130.0,2,0.9496269173984301,-1756.985844724317,0.01797414564590706,0.051603408491753815,104.26009394325368,0.2989433619043797,0.03488482865914585,103.16540597206156,1.9392075436641354,,,,,,
20260205_051316,trapped,-0.20500000000000002,2.5,2,4,92.0,130.0,2,0.9130389288092629,-1584.4563965383973,0.20430492488090643,-0.07686869492284958,104.31169568155565,0.27301099626215786,-0.044479439932563966,103.29936921207283,1.8514331006130742,,,,,,
20260205_053820,lost,-0.20500000000000002,2.5,3,4,133.0,154.0,1,0.9650013886887541,-1074.8073339995492,0.013953642127377252,0.026463343136527574,143.7964295351978,2.143875759717524,,,,,,,,,
20260205_053820,trapped,-0.20500000000000002,2.5,3,4,133.0,154.0,2,0.9007378752059021,-914.2414358019882,0.21217754605365996,-0.028839296197718016,143.5850208949778,1.6395227262399998,-0.015746367053109903,145.17676355055897,5.357327723188633,,,,,,
20260205_060200,lost,-0.21000000000000002,2.5,0,0,25.0,50.0,1,0.9211728662272116,-1187.7234050306436,0.014238263321493163,0.025915275644148104,38.288153456572495,3.515938015958686,,,,,,,,,
20260205_060200,trapped,-0.21000000000000002,2.5,0,0,25.0,50.0,4,0.9082552068853577,-1057.2252005406922,0.2090967357609697,-0.023016457257897874,39.983264829999534,0.8786644902950294,-0.009637854479335187,46.70008362297109,1.8540148066012372,-0.028095471909997508,37.20646820384537,3.6955625392113833,-0.024934898251031175,37.64071691333217,0.5691021754145965
20260205_061927,lost,-0.21000000000000002,2.5,1,0,52.0,91.0,3,0.9678945283795545,-1923.3981149408655,0.014158002213136572,0.028015212980951536,61.768017945903544,0.977444147008798,0.019225518381163674,80.35556066153002,1.788574584333066,0.02227804027216017,61.14878349715827,7.56778641410201,,,
20260205_061927,trapped,-0.21000000000000002,2.5,1,0,52.0,91.0,4,0.872822061856012,-1667.2038322996304,0.20195692167293527,-0.021743602033700987,64.193573242974,6.972916723471214,-0.03149035032036528,80.57435802164436,1.170245910678723,-0.026267973089915343,61.454207139092375,1.3943803154380727,-0.012709850491879613,76.23231076482614,1.0309758750432028
20260205_064757,lost,-0.21000000000000002,2.5,2,0,95.0,115.0,2,0.9574630974258712,-895.6353608114973,0.018319427590130367,0.047316849110008906,104.47333738923275,0.2695828043956862,0.040122094614783846,103.50076792547246,1.6161508888050706,,,,,,
20260205_064757,trapped,-0.21000000000000002,2.5,2,0,95.0,115.0,2,0.9529996432439648,-850.6624373138492,0.19691158423448013,-0.07052721881025349,104.499761582142,0.2691018295095458,-0.04546732684404999,103.63846518670378,1.591365075859544,,,,,,
20260205_070136,lost,-0.21000000000000002,2.5,3,0,134.0,154.0,1,0.9510278843892097,-992.9868372491104,0.013465368199547136,0.027552415326661615,143.7808985751077,1.840175124852324,,,,,,,,,
20260205_070136,trapped,-0.21000000000000002,2.5,3,0,134.0,154.0,2,0.916268599227407,-874.3142678685614,0.20244301778120058,-0.032954124588321705,143.9551685861346,2.5138218733732853,-0.01902876124251221,143.95075848220486,0.3827722064658171,,,,,,
20260205_071514,lost,-0.21000000000000002,2.5,0,1,25.0,50.0,1,0.9111663302045361,-1186.24452839134,0.013385673186549736,0.024573086518257653,38.2993748994974,3.9694821328146115,,,,,,,,,
20260205_071514,trapped,-0.21000000000000002,2.5,0,1,25.0,50.0,3,0.91414536742626,-1079.1096382056126,0.2047047310392186,-0.01793620195605551,34.89831286046422,3.65396898866845,-0.0370726692570154,38.80760432591459,2.1537197058034234,-0.010873829750969548,46.91453074890171,2.4915114508009455,,,
20260205_073200,lost,-0.21000000000000002,2.5,1,1,52.0,91.0,3,0.9724606764368018,-1946.7259698891091,0.013758782940681428,0.027491562593153496,61.90470276673587,1.0335866467038803,0.022466759535126512,61.567863566311075,7.74800538878354,0.017543885765154508,80.47599295495726,1.7600855870779217,,,
20260205_073200,trapped,-0.21000000000000002,2.5,1,1,52.0,91.0,4,0.8893271325189365,-1720.500460904266,0.1982771186431355,-0.024741770863826285,61.58248289502381,1.1322638589046987,-0.02817431744238421,80.59725919517619,1.3391654891689224,-0.019302194408658845,61.53873307038631,5.001522397530372,-0.012174274957348154,73.6208644123303,5.131849159819552
20260205_075901,lost,-0.21000000000000002,2.5,2,1,95.0,115.0,2,0.9657053444690231,-915.1975561067657,0.018037262820249242,0.048043114408580175,104.74135755987221,0.29904194347935814,0.037471273834416036,103.73320586429253,1.7239285665326016,,,,,,
20260205_075901,trapped,-0.21000000000000002,2.5,2,1,95.0,115.0,2,0.9472093552822419,-838.7824564476864,0.19537789036924957,-0.048688307184800134,103.95351909369396,1.5808915007753144,-0.0681551678937578,104.78791063897384,0.25000000000000006,,,,,,
20260205_081240,lost,-0.21000000000000002,2.5,3,1,134.0,154.0,1,0.9542706087412918,-993.7485250137469,0.013228271223069861,0.027765320438204864,143.79245601370948,2.0264064155033283,,,,,,,,,
20260205_081240,trapped,-0.21000000000000002,2.5,3,1,134.0,154.0,2,0.9184772369600143,-894.9496963115113,0.2000284494270824,-0.01645264434464045,144.04872044891462,0.402380335406466,-0.029445472440222907,144.08649957698466,2.877528427317972,,,,,,
20260205_082612,lost,-0.21000000000000002,2.5,0,2,25.0,50.0,1,0.9048373461801523,-1179.8118980816066,0.014271253355824113,0.024313306820765095,38.13900851991569,3.4995186177168494,,,,,,,,,
20260205_082612,trapped,-0.21000000000000002,2.5,0,2,25.0,50.0,3,0.910028167574993,-1075.3878613185889,22.616362390603772,-0.028470849712311206,37.56774695964093,2.188349512447737,-0.01959126830221041,40.22357332413931,0.5607871501258274,-22.427923263183448,39.207556140658696,375.1352739080348,,,
20260205_084258,lost,-0.21000000000000002,2.5,1,2,52.0,91.0,3,0.9646824326692558,-1917.543202946293,0.014168276452331749,0.025033522739165235,61.69907884869195,0.8764023896361837,0.02071102276592718,80.48753811786766,1.766829841369923,0.023239156494630073,61.25765183529132,7.034193381704655,,,
20260205_084258,trapped,-0.21000000000000002,2.5,1,2,52.0,91.0,4,0.900517490472832,-1723.276022261147,0.19690230344559245,-0.03038367953232472,61.34355065855806,1.269335770816686,-0.02879588835587137,80.5947398500791,1.62067219716424,-0.020198628739635953,65.58470098075725,9.572708711510534,-0.01371482361257388,55.599397775061995,0.2789793903071717
20260205_091056,lost,-0.21000000000000002,2.5,2,2,95.0,115.0,2,0.9624427742930936,-917.1954952367397,0.017916371884914965,0.0499142673827613,104.47641447271452,0.2687854552071226,0.03470409292915921,103.26065092299812,1.8971931391071952,,,,,,
20260205_091056,trapped,-0.21000000000000002,2.5,2,2,95.0,115.0,2,0.9431161253926289,-843.6406834211369,0.19436670749558788,-0.07236916623208675,104.49993775624608,0.2583267397895753,-0.0414863758716641,103.36837593419195,1.7644012880744508,,,,,,
20260205_092505,lost,-0.21000000000000002,2.5,3,2,134.0,154.0,1,0.9444018555460593,-967.5415417219231,0.013530728585274886,0.029788254116006312,143.5638166374218,1.9300475396136336,,,,,,,,,
20260205_092505,trapped,-0.21000000000000002,2.5,3,2,134.0,154.0,2,0.9274117870609027,-901.6002106013236,0.1995906176524175,-0.02958485983878513,143.8071154436119,2.716516728415077,-0.016329989126500473,143.64492345070494,0.4581596850084195,,,,,,
20260205_093830,lost,-0.21000000000000002,2.5,0,3,25.0,50.0,1,0.9006013318430531,-1167.4957612300598,0.014764119789121738,0.025250043058586386,38.17966161398405,3.403462105496209,,,,,,,,,
20260205_093830,trapped,-0.21000000000000002,2.5,0,3,25.0,50.0,3,0.9098640727459251,-1078.419978316193,0.20161653475785032,-0.04214578983673634,38.10665415695213,2.6605239928576774,-0.009619803086071419,32.16330580220437,1.3632740560380603,-0.008583232214282073,45.78425354466462,0.8730602990692685,,,
20260205_095532,lost,-0.21000000000000002,2.5,1,3,52.0,91.0,3,0.959859088072212,-1887.638013788103,0.014766304003863077,0.025820539460617246,61.79781876219954,0.917717239615275,0.019597876208345178,80.50692280727282,1.809735807935458,0.023680122963040375,61.1267463471012,7.073598320603713,,,
20260205_095532,trapped,-0.21000000000000002,2.5,1,3,52.0,91.0,4,0.8811376065323863,-1694.0523681764937,0.20267864668980023,-0.017377865693987297,69.98403856782706,8.72540427931709,-0.02621136785288243,80.69173400491574,1.3884434492022861,-0.014751430223972196,59.203149082604966,4.0324905554953325,-0.024160782917972363,61.52082139976553,1.3379858043368766
20260205_102322,lost,-0.21000000000000002,2.5,2,3,95.0,115.0,2,0.9628598836379332,-911.2634552815608,0.018503801561002887,0.05097395803005466,104.70339854847467,0.327857203006885,0.033795623920208205,103.5106793039091,1.9090323077499392,,,,,,
20260205_102322,trapped,-0.21000000000000002,2.5,2,3,95.0,115.0,2,0.9287968845338332,-822.6669411994637,0.19641379418021843,-0.06961708732499938,104.76212890831088,0.2617525845881402,-0.042563589685671324,103.77702435703164,1.7297040034656077,,,,,,
20260205_103721,lost,-0.21000000000000002,2.5,3,3,134.0,154.0,1,0.9658438341183898,-989.9102867805749,0.01341749399274279,0.03252228957774697,143.65319842372475,2.205937522527228,,,,,,,,,
20260205_103721,trapped,-0.21000000000000002,2.5,3,3,134.0,154.0,1,0.913406634344614,-890.8965264068166,0.19738279605096137,-0.036064853243150764,143.81741101946335,2.4185778273230167,,,,,,,,,
20260205_105030,lost,-0.21000000000000002,2.5,0,4,25.0,50.0,2,0.9463447811525404,-1223.1674348354431,0.015206387158237172,0.013809665956405655,40.31706517776058,0.6182299285855417,0.021932732574136644,37.85592245086482,3.4168374279275837,,,,,,
20260205_105030,trapped,-0.21000000000000002,2.5,0,4,25.0,50.0,3,0.9144274752669954,-1106.6027879990218,0.19453328914476006,-0.021873635110568546,37.48238871166543,0.8844244645064261,-0.026334880392746507,40.400399541477064,0.9117482502660332,-0.017174517987452086,36.56133576273472,2.9034696155402617,,,
20260205_110818,lost,-0.21000000000000002,2.5,1,4,52.0,91.0,3,0.9467623182808702,-1839.082240278711,0.01490135128355636,0.02236426997370293,61.208904973452924,1.2605768436732128,0.02768883284839236,80.54768963332343,1.5111206096375367,0.021827870026249356,61.09068401185037,7.6940897102460735,,,
20260205_110818,trapped,-0.21000000000000002,2.5,1,4,52.0,91.0,4,0.8991140299990309,-1712.895517543486,0.19867894287222013,-0.024387314269952845,61.728718716666755,0.8528235764227946,-0.03315840248473814,80.62764357426592,1.4691407726771137,-0.025644679602885443,58.76940217199521,3.7688399204466014,-0.016561284310760895,68.58904051586974,4.13291269891449
20260205_113625,lost,-0.21000000000000002,2.5,2,4,95.0,115.0,2,0.9634768934219464,-902.6819343328903,0.019992552414670062,0.062408874073420904,104.68102417169374,0.30431758970455813,0.03412646158341661,103.31238235757823,1.945229899110201,,,,,,
20260205_113625,trapped,-0.21000000000000002,2.5,2,4,95.0,115.0,2,0.9342709128090343,-835.3276158362033,0.1971962584301867,-0.07320767762293962,104.72559352377061,0.25000000000000006,-0.039399697997933456,103.76619437391466,1.7280332846514599,,,,,,
20260205_115031,lost,-0.21000000000000002,2.5,3,4,134.0,154.0,1,0.9777189458074056,-1009.0630011221799,0.01351175329777017,0.03554045426762594,143.69451706908578,2.3835087201539555,,,,,,,,,
20260205_115031,trapped,-0.21000000000000002,2.5,3,4,134.0,154.0,2,0.9076873364547275,-870.3433829363154,0.20428105393764978,-0.03556526075945457,143.6104877629183,2.49378019396202,-0.012249428787377602,144.6669412888038,0.25000000000000006,,,,,,
20260205_121308,lost,-0.215,2.5,0,0,28.0,50.0,2,0.9614507636634186,-1078.679666733801,0.016492035160522996,0.01782290577495171,40.43394823809294,0.5932493714224711,0.024755970729741388,38.17073821181143,3.0483015398079556,,,,,,
20260205_121308,trapped,-0.215,2.5,0,0,28.0,50.0,2,0.901189810582899,-959.650144573255,0.20035275469152639,-0.01643564206421092,40.51444334514065,0.5845102003095698,-0.032002168611401136,38.30686222025939,2.4196172793304527,,,,,,
20260205_122804,lost,-0.215,2.5,1,0,52.0,91.0,3,0.9604927203027654,-1823.1781072577685,0.015171595715982186,0.031206225659902363,61.807259481734384,0.9336990459868517,0.029414024863380288,80.52368040696065,1.6794827729845545,0.028045042251953745,60.67935926032593,6.264607959333291,,,
20260205_122804,trapped,-0.215,2.5,1,0,52.0,91.0,4,0.9120584285742876,-1714.9466340034849,0.1981555731897664,-0.03966689363750169,61.865812628433765,1.2713200661843143,-0.035789995741794985,80.55536826060343,1.5988596100951367,-0.017071601219614322,68.37203190637732,4.674062119940067,-0.019495449808040372,57.707412272196436,2.3416249158806575
20260205_125457,lost,-0.215,2.5,2,0,95.0,132.0,2,0.9162744290148834,-1599.1585184644675,0.020052921949181807,0.062350643319497114,104.87875923162964,0.2522723672505729,0.040045884504935236,103.61501691333534,1.8195295426242528,,,,,,
20260205_125457,trapped,-0.215,2.5,2,0,95.0,132.0,3,0.9248075140926018,-1585.7265839151787,0.19906596395463036,-0.07796532188947947,104.91113820993813,0.2500000000000167,-0.04065394054654971,103.73725221103618,1.7679948422016156,-0.015950167925010413,121.79463562510959,1.5648915419077885,,,
20260205_131957,lost,-0.215,2.5,3,0,135.0,155.0,1,0.9541294118872743,-941.2742791759252,0.01297877787570774,0.03733020476262322,143.69748988289618,2.321251636814561,,,,,,,,,
20260205_131957,trapped,-0.215,2.5,3,0,135.0,155.0,3,0.9232459126565867,-874.8489877840224,0.20185418284868595,-0.02632540974918065,142.1562880455163,1.2389998052041733,-0.030257214261559445,144.74202169193617,0.45430847961638954,-0.016782832557417204,145.34128041004084,2.5260861617862473,,,
20260205_133338,lost,-0.215,2.5,0,1,28.0,50.0,1,0.9005851044385388,-1010.1339560655342,0.016464200995110576,0.027959557727807668,38.85367247231257,2.857315492372488,,,,,,,,,
20260205_133338,trapped,-0.215,2.5,0,1,28.0,50.0,3,0.9007838509159705,-952.0119180636935,0.19789022812091658,-0.032710615569523455,40.324986461761206,0.9457748546581735,-0.020268399317755138,37.8141177164832,0.7453740713698941,-0.017400082736804552,36.67003437931567,2.084562948325432,,,
20260205_134827,lost,-0.215,2.5,1,1,52.0,91.0,3,0.9528657815531246,-1793.6472410949377,0.016344034113093958,0.02956356911188333,60.53084074861654,5.556607991389573,0.02956499729089648,80.3926508328994,1.5444919027602166,0.027641015030569524,61.71601234047351,0.8956471304770055,,,
20260205_134827,trapped,-0.215,2.5,1,1,52.0,91.0,4,0.9010669268102631,-1707.461257764347,0.19819237005627643,-0.017137217442474446,58.93811428745311,3.0634431569492,-0.033778416544258075,80.6445951499618,1.63826282995649,-0.031648941428363095,61.75310779005357,0.9549844125494926,-0.012431510912069973,67.16481825848113,5.637005592910805
20260205_141529,lost,-0.215,2.5,2,1,95.0,132.0,2,0.9176922401933238,-1606.6615486062374,0.020251279064380966,0.06550170140644282,104.80659400904878,0.25000000000000006,0.03859156860597662,103.420089126469,1.8210544300701608,,,,,,
20260205_141529,trapped,-0.215,2.5,2,1,95.0,132.0,3,0.9264517463046388,-1592.312054157656,0.19670272000366656,-0.06640101856816592,104.79794754854905,0.26326005782957496,-0.043549310913083575,103.67005906715679,1.7608186519252667,-0.010922136427110542,121.61573145740479,1.7308457008856466,,,
20260205_144029,lost,-0.215,2.5,3,1,135.0,155.0,1,0.9645531866828806,-961.82949755971,0.012780043915408377,0.03730615280461009,143.72667113061283,2.4575520595871283,,,,,,,,,
20260205_144029,trapped,-0.215,2.5,3,1,135.0,155.0,2,0.9154091285369487,-877.2219936675029,0.20260820373582553,-0.03466973392104316,144.0470716545433,2.370607238856256,-0.014707220515739203,141.81776232167655,0.5065373387711067,,,,,,
20260205_145346,lost,-0.215,2.5,0,2,28.0,50.0,2,0.9639333013190622,-1090.2410706344504,0.01623281394540938,0.024092794215853888,38.14683424840154,3.0314500509798927,0.018269178854393005,40.573102593693726,0.566925072476016,,,,,,
20260205_145346,trapped,-0.215,2.5,0,2,28.0,50.0,3,0.9240947896309872,-971.7531014205618,0.20017541088317778,-0.022798559243811196,37.71962197452919,3.1061672839484595,-0.02191690417729695,40.43605445152352,0.7768880677612998,-0.020580192202931665,37.751305596086034,0.5629563402441263,,,
20260205_150907,lost,-0.215,2.5,1,2,52.0,91.0,3,0.9540440519562873,-1793.5565201525735,0.015493688209121944,0.031242805189411048,61.71686126461383,0.8670349617446863,0.030574325052502262,80.56029148930224,1.6215913262089274,0.029045261989544345,60.58050903619195,6.044858081903177,,,
20260205_150907,trapped,-0.215,2.5,1,2,52.0,91.0,4,0.898343247075853,-1695.7502128706953,0.1993785899875353,-0.0264146052968055,61.95629788912673,1.0022310046973462,-0.03509933752867698,80.65832545457957,1.6433441259466939,-0.025971358355364196,59.57120422156104,3.551685724833437,-0.012833625570077754,70.14567444125123,4.451651219704387
20260205_153626,lost,-0.215,2.5,2,2,95.0,132.0,2,0.9007704712367804,-1591.0031688893012,0.020389088851260215,0.05831163601647458,104.8953128891101,0.26257119018939884,0.0374594861190852,103.4897807984758,1.8195490129287943,,,,,,
20260205_153626,trapped,-0.215,2.5,2,2,95.0,132.0,3,0.9306102339818558,-1590.1012960541145,0.19823184909652794,-0.06632006052788633,104.92308528871942,0.25000000000000006,-0.0449632661011766,103.92087620235182,1.9840290319096658,-0.014572056291597446,121.45900932991553,1.9604594892830691,,,
20260205_160110,lost,-0.215,2.5,3,2,135.0,155.0,1,0.9422561267226625,-919.9895441473602,0.013711597517118184,0.03781909504371221,143.639228984417,2.2792904879450426,,,,,,,,,
20260205_160110,trapped,-0.215,2.5,3,2,135.0,155.0,2,0.910734353942168,-871.244131328354,0.20052994185972933,-0.0358611489147908,144.14756585556577,2.1696128657973275,-0.012300369124073673,141.55165634808765,0.765788073195587,,,,,,
20260205_161429,lost,-0.215,2.5,0,3,28.0,50.0,2,0.9717603096002552,-1106.711923247977,0.01642363941301681,0.02064808221425372,40.45336781643566,0.6901114840670122,0.02331066328554388,37.965633882757615,2.869531407020091,,,,,,
20260205_161429,trapped,-0.215,2.5,0,3,28.0,50.0,3,0.9138677951298826,-955.618974447341,0.19753606471812285,-0.017116954320172545,37.652709108257746,3.186570444796176,-0.02821188626083442,40.54696720189813,0.7393775954294086,-0.025262488584299626,37.94502568438159,0.7896973147296764,,,
20260205_163003,lost,-0.215,2.5,1,3,52.0,91.0,3,0.9497891887001471,-1781.347653217313,0.01678274852404098,0.030699735542837548,61.67235510042899,0.6762379788739971,0.031335739232453724,80.5576874841786,1.5280361031197165,0.030508282274385862,60.167882453938034,5.204759148231073,,,
20260205_163003,trapped,-0.215,2.5,1,3,52.0,91.0,4,0.921199216425613,-1729.4218637340055,0.1976435243043551,-0.02672310458864067,61.84011686851354,0.8061364467354274,-0.037989117835194465,80.70706787621542,1.609569930798448,-0.026691627223541105,59.7559505296689,3.578912098918558,-0.010267215138926915,69.52923393326357,4.527709481305354
20260205_165650,lost,-0.215,2.5,2,3,95.0,132.0,3,0.9633982760885852,-1736.4509665335086,0.01767733319880045,0.05821751193147499,104.77135125583318,0.25000000000000006,0.03843651715727342,103.2209318434518,2.071965062549116,0.01688389962396227,121.51835881016525,1.6283686114333786,,,
20260205_165650,trapped,-0.215,2.5,2,3,95.0,132.0,3,0.9208490292990152,-1586.6510058411295,0.19459598235290818,-0.06503600358693278,104.75745824403344,0.2618181283677491,-0.042137468946964296,103.53519991532492,1.8244283591682005,-0.015497302191573869,121.25773883903919,1.4378161056231438,,,
20260205_172232,lost,-0.215,2.5,3,3,135.0,155.0,1,0.9753435442745287,-983.7644524174015,0.0134945487074637,0.039897651954906375,143.4310351342794,2.222315423673989,,,,,,,,,
20260205_172232,trapped,-0.215,2.5,3,3,135.0,155.0,1,0.9002596394853277,-868.4749873184006,0.19991295498739114,-0.0385520051575402,143.6187774979988,2.317385902216873,,,,,,,,,
20260205_173540,lost,-0.215,2.5,0,4,28.0,50.0,2,0.9730553403826945,-1103.0655835951584,0.01666213626794592,0.021790003147711023,40.58513768733806,0.5682050333373321,0.025864481808535296,38.15823978725322,2.5871627054976623,,,,,,
20260205_173540,trapped,-0.215,2.5,0,4,28.0,50.0,2,0.9177424363262868,-971.3096022522147,0.19755888842566566,-0.024980747694842154,40.53220309446008,0.5219824594209387,-0.03160143793531931,37.76405200694504,2.6139713844854358,,,,,,
20260205_175032,lost,-0.215,2.5,1,4,52.0,91.0,3,0.9500176137330137,-1776.034404391374,0.017015677903380107,0.027732305490179708,61.42274681013471,0.8410700797148193,0.034113721708874195,80.58562860302283,1.4920821507319815,0.03002431256963781,59.84302876802439,4.914990840451302,,,
20260205_175032,trapped,-0.215,2.5,1,4,52.0,91.0,3,0.9088614914399551,-1686.1172346079375,0.20281366825069402,-0.033933215246184666,60.69058257557829,2.126022337204782,-0.03841093558277287,80.64003309925505,1.486271107517425,-0.017745330072705755,63.853138371664315,12.345499913414601,,,
20260205_181656,lost,-0.215,2.5,2,4,95.0,132.0,3,0.9665534227775059,-1756.1132497950166,0.018212092068850216,0.052900916649438565,104.7137535571299,0.25000000000000006,0.039864217125464015,103.1808300078344,1.9523934660290991,0.015781152576878864,121.53807594342668,1.6710942483165017,,,
20260205_181656,trapped,-0.215,2.5,2,4,95.0,132.0,3,0.9131826800171877,-1571.8406780624991,0.1959916765766628,-0.06305917956031844,104.72710808260102,0.2663872754327314,-0.04351961655495519,103.41008883273021,1.7962561852815064,-0.01509492699704185,121.7531307133389,1.890926026237315,,,
20260205_184229,lost,-0.215,2.5,3,4,135.0,155.0,1,0.9494576263339304,-926.0525396797339,0.013507292387858446,0.03918196300128524,143.39602707235866,2.247334206870883,,,,,,,,,
20260205_184229,trapped,-0.215,2.5,3,4,135.0,155.0,3,0.9065167496032566,-859.2709643103086,0.2048545432132879,-0.04079531651121101,143.82481834956965,2.3492483636578823,-0.009084846267182901,151.77916128469084,3.491924249016337,-0.01116755738741484,141.88196912543006,0.2788192711891831,,,
20260205_190526,lost,-0.22,2.5,0,0,30.0,51.0,2,0.9762330752129993,-1049.1294918328117,0.01677944604387156,0.025326155083533745,38.221877392923766,2.317365709825976,0.028617845209629754,40.65069551974904,0.6478842781097796,,,,,,
20260205_190526,trapped,-0.22,2.5,0,0,30.0,51.0,3,0.9066386502057141,-908.094186274056,0.1964066471446477,-0.03405276339686843,40.72674344841439,0.6101944953948233,-0.030959075408000993,38.43841672010669,1.742244602367002,-0.008348349734319567,45.34525844537452,1.406631671438607,,,
20260205_191959,lost,-0.22,2.5,1,0,52.0,91.0,3,0.9632030555234874,-1778.2375234269305,0.017618469935781658,0.037896368508698396,61.79141968199749,0.6555398005113116,0.03731579140601688,80.74000875024639,1.4661687850985496,0.0375355358350022,59.43228115788137,3.6143422142283073,,,
