RF_amplitude,U2,loading_signal,lost_signal,model_Ex,model_Ey,model_Ez,model_mean,obs_Ex,obs_Ey,obs_Ez,obs_value,ratio_lost,ratio_signal,timestamp,trapped_signal
2.5,-0.38,4047.0,32.0,-0.13800206639612628,0.031498402846949214,-0.07359419722718603,1.9011648346002818,-0.1391919379014978,0.007601306607758984,-0.021458185537115274,0.21606864274570983,0.014672168729940394,0.21606864274570983,20260220_104858,277.0
2.5,-0.38,3911.0,22.0,-0.10159885504753219,0.019093090402129198,-0.05700318784550137,1.9469943327251935,-0.13207426086645513,0.020514175855677053,-0.07279456660285201,0.2001450326323423,0.014275517487508922,0.2001450326323423,20260220_105034,294.0
2.5,-0.4,3849.0,46.0,-0.10695491777623095,0.01281386718090799,-0.04539839309614696,1.9719858864048365,-0.11553943990910909,0.025326827675126506,-0.02767972518973906,0.20096352374397797,0.016379310344827588,0.20096352374397797,20260220_105224,382.0
2.5,-0.4,3705.0,28.0,-0.13669558461862946,0.02473087137596125,-0.0400870568299525,1.985391696419283,-0.12111344295489382,0.024788862553330182,-0.028448980199387783,0.2065052950075643,0.012675418741511997,0.2065052950075643,20260220_105627,318.0
2.5,-0.4,3747.0,30.0,-0.11283330422713456,0.024366627336817437,-0.03787463268211869,1.9718248278960129,-0.13736195981979255,0.01710603275430117,-0.06552901680910161,0.210604929051531,0.011111111111111112,0.210604929051531,20260220_110038,326.0
2.5,-0.4,3889.0,16.0,-0.10688566722657891,0.044526499353249704,-0.09855658149164383,2.877778616351898,-0.09856298380571343,0.04289591012054461,-0.0911801846701274,0.19122933141624732,0.010342598577892695,0.19122933141624732,20260220_110335,266.0
2.5,-0.4,3647.0,30.0,-0.09128915681706057,0.028506580961870642,0.032749401627275104,1.947246633049888,-0.09234672503678393,0.03820716505470734,0.0789929280461587,0.18867924528301888,0.015298317185109638,0.18867924528301888,20260220_110503,370.0
2.5,-0.4,3721.0,34.0,-0.11123857721258404,0.04841709794497229,0.0038673606782630987,2.1749700402234344,-0.12905725223447256,0.029073981583672415,0.010502980030516237,0.21651630811936157,0.01926550270921132,0.21651630811936157,20260220_110750,320.0
2.5,-0.4,3721.0,24.0,-0.11471482541951786,0.016104896596036367,-0.05637536301591536,2.047575232044695,-0.1191768431147329,0.023465251949115196,-0.006852195337570061,0.21168384879725086,0.011976047904191617,0.21168384879725086,20260220_111004,318.0
2.5,-0.4,3709.0,22.0,-0.11791357945015177,0.009737327395148765,0.010704451743761403,1.835553262654424,-0.1140985629244689,0.005259823593428692,-0.0048376338149249964,0.2314881380301941,0.013357619914996965,0.2314881380301941,20260220_111225,336.0
2.5,-0.4,3323.0,28.0,-0.124400680596851,0.023105843443306517,-0.04536567272907632,2.072186500792856,-0.12648735342583367,0.025274343100085195,-0.026063963168717577,0.20684632192279678,0.011740041928721174,0.20684632192279678,20260220_111447,284.0
2.5,-0.42000000000000004,3167.0,16.0,-0.10512557911608986,0.022182113245188595,-0.02572749899864185,2.2315329297795286,-0.08384685502991224,0.022230501010642,-0.029677041990948352,0.19730305180979418,0.0099361249112846,0.19730305180979418,20260220_111641,278.0
2.5,-0.42000000000000004,3611.0,26.0,-0.09270897830092512,0.03443361916927279,0.13052944218070958,2.086766519145574,-0.1102667720376368,0.04650746001800943,0.08890589132518117,0.15817223198594024,0.011188811188811189,0.15817223198594024,20260220_111809,294.0
2.5,-0.42000000000000004,3499.0,26.0,-0.11402012674017381,0.017785183233691604,-0.07327402276636481,2.01543233239129,-0.11436217243176042,0.020286740855193386,-0.05656558032539507,0.24232887490165225,0.016938110749185668,0.24232887490165225,20260220_112008,308.0
2.5,-0.42000000000000004,3641.0,44.0,-0.12097577215789662,0.025116952218281696,0.003976012492027087,1.884701104760005,-0.10906016493778983,0.025221096149480815,-0.08154000026414811,0.1918649270913277,0.017820980153908466,0.1918649270913277,20260220_112212,328.0
2.5,-0.42000000000000004,3079.0,44.0,-0.10882552535487,0.031232510110487666,-0.01938806624551008,2.1627922753351587,-0.11122664511752844,0.01959141140562748,-0.015921588211891533,0.22035195103289976,0.018651971174226366,0.22035195103289976,20260220_112721,288.0
2.5,-0.42000000000000004,3725.0,30.0,-0.09930344752320891,0.009863184602476427,0.027365623333198003,1.7489202982732655,-0.10290341532546543,0.026791970085678685,-0.022977499870926663,0.20097697138869505,0.0111731843575419,0.20097697138869505,20260220_112907,288.0
2.5,-0.42000000000000004,3387.0,20.0,-0.10316717937605258,0.009975872448385437,0.012034465769299202,1.9293506463275447,-0.1157378301564051,0.020128406397395937,0.01251903206802181,0.22623723487824038,0.009426551453260016,0.22623723487824038,20260220_113114,296.0
2.5,-0.42000000000000004,3123.0,30.0,-0.10299699832632228,0.04034251975788661,0.05669892255048073,2.038965068605081,-0.11096911918089114,0.034469683905768655,0.038758443571408785,0.20956123117223313,0.014025245441795231,0.20956123117223313,20260220_113254,320.0
2.5,-0.42000000000000004,3209.0,26.0,-0.12058668363861272,0.010413970425875163,0.011270514912412405,1.9479501301426219,-0.13655011903346384,0.01925532986759937,-0.012296773303140301,0.1937657961246841,0.014388489208633094,0.1937657961246841,20260220_113438,261.0
2.5,-0.44000000000000006,3367.0,34.0,-0.08394527213872882,0.03759460650568003,0.02159762276281195,1.9710207956392303,-0.11038727666371362,0.030182872663146343,0.0011308626066509064,0.18821729150726854,0.016424510423247,0.18821729150726854,20260220_113751,332.0
2.5,-0.44000000000000006,3363.0,30.0,-0.1058108535956217,0.03811600946807053,0.03571069982528832,1.9471243392816258,-0.10132633151625789,0.0438185924505633,0.042962997143146775,0.19442644199611148,0.014606155451225874,0.19442644199611148,20260220_114215,317.0
2.5,-0.44000000000000006,3371.0,34.0,-0.10316115980919296,0.03022495165258443,0.030021369100984574,1.907516657611558,-0.07940501413073814,0.03340793966668526,0.0646832879529505,0.16226978596316574,0.020226055919095775,0.16226978596316574,20260220_114626,326.0
2.5,-0.44000000000000006,3387.0,40.0,-0.1003365770923777,0.02791656296612588,0.0409523472713266,1.9186513515641483,-0.1072994320671497,0.03723938102287372,0.031776720948073045,0.19436813186813187,0.021310602024507193,0.19436813186813187,20260220_114827,304.0
2.5,-0.44000000000000006,3423.0,30.0,-0.10570647856882356,0.01059674928483273,-0.07268923826630845,1.9971659299697435,-0.11221377078974204,0.011296514694144055,-0.06300354608905596,0.19759036144578312,0.021691973969631236,0.19759036144578312,20260220_115109,336.0
2.5,-0.44000000000000006,3503.0,32.0,-0.09880787689676979,0.013480307393802737,-0.01031320413513391,2.023860024400145,-0.08911734863689375,0.03273511018519726,0.04900469044330269,0.191044776119403,0.017030335284725917,0.191044776119403,20260220_115518,320.0
2.5,-0.44000000000000006,2455.0,26.0,-0.076855486210122,0.03259663368514404,0.15308589708941497,2.2887498705715386,-0.08990849013049562,0.036036274046927275,0.16280133236318015,0.1537010843941537,0.011328976034858388,0.1537010843941537,20260220_115908,326.0
2.5,-0.44000000000000006,3347.0,22.0,-0.11078368209736145,0.03485414411584775,0.05188850855582208,2.3097894468802327,-0.10056006993951416,0.03480843927123706,0.0480771631172881,0.19916016796640673,0.011117287381878822,0.19916016796640673,20260220_120039,332.0
2.5,-0.44000000000000006,3353.0,36.0,-0.1048923432797079,0.012667669840343176,-0.024968296959937755,2.0822916150037636,-0.0943471208241955,0.04205947008810562,-0.02476163504455886,0.19758351101634683,0.01741654571843251,0.19758351101634683,20260220_120204,278.0
2.5,-0.4600000000000001,3415.0,30.0,-0.0914545571890168,0.02635005985019523,-0.019301274185577755,2.0700731916289308,-0.10092844270990892,0.023566426943050334,-0.0236471444739504,0.1866274797942689,0.01704199634814364,0.1866274797942689,20260220_120439,313.0
2.5,-0.4600000000000001,2735.0,20.0,-0.08511060929310721,0.041675977639200945,-0.029573170000019036,1.7960020518962312,-0.08761421913480488,0.02934619686962653,-0.008189417605845684,0.21169504071058476,0.01554001554001554,0.21169504071058476,20260220_120839,286.0
2.5,-0.4600000000000001,2565.0,18.0,-0.11246836157869383,0.030081488167963744,-0.019397359449174728,2.254210298649009,-0.11038971532491071,0.02340655823105725,-0.010570477683055912,0.20542317173377156,0.012072434607645875,0.20542317173377156,20260220_121053,250.0
2.5,-0.4600000000000001,2999.0,24.0,-0.13147919313762252,0.029752618662258645,0.010562651609238458,2.025549133576239,-0.1277637404192102,0.0373872899412524,0.00759285322115652,0.1909307875894988,0.017106200997861726,0.1909307875894988,20260220_121229,242.0
2.5,-0.4600000000000001,2665.0,44.0,-0.10879452707074688,0.034446464246616515,0.189124462064397,2.047718000808052,-0.11873262324893624,0.02960218667490694,0.18685448891646214,0.13841961852861034,0.01795185638514892,0.13841961852861034,20260220_121544,254.0
2.5,-0.4600000000000001,2675.0,36.0,-0.11378994984105864,-0.003798913394207598,-0.05342192966734126,1.7777318518366463,-0.083018098429117,-0.008281267058581787,-0.046171286640957133,0.18775510204081633,0.023270846800258566,0.18775510204081633,20260220_121712,230.0
2.5,-0.4600000000000001,2985.0,28.0,-0.08706926471774695,0.03429779423813967,0.009710402116915151,1.9047050076189789,-0.10150429558775217,0.027809092247094325,0.018830167153554817,0.19302152932442465,0.01740211311373524,0.19302152932442465,20260220_121906,264.0
2.5,-0.4600000000000001,3313.0,38.0,-0.12306163743611634,0.01733744611282756,-0.07032811292669498,2.1095103606265377,-0.09299326272715203,0.021160070786098717,7.588474168070125e-05,0.19241773962804007,0.017327861377108983,0.19241773962804007,20260220_122054,269.0
2.5,-0.4600000000000001,3251.0,27.0,-0.07742713680905733,0.03215647375457159,0.15382238081039215,2.1654517858005553,-0.08834548629148009,0.03654391549801306,0.1647743982473099,0.14969208905731882,0.011578044596912522,0.14969208905731882,20260220_122326,316.0
2.5,-0.48,2529.0,44.0,-0.08123908518459105,0.03829338320336734,0.1156439051771265,2.203067284356017,-0.08631044656281528,0.033188004404252736,0.09797563048675767,0.1533370104798676,0.019055868341273277,0.1533370104798676,20260220_122500,278.0
2.5,-0.48,2777.0,38.0,-0.09090431169010599,0.009800323331594196,-0.055857799379793724,2.158652627193364,-0.10080530575978086,0.009684903046135784,-0.06375079851714369,0.17721518987341772,0.0241884150222788,0.17721518987341772,20260220_122638,222.0
2.5,-0.48,3237.0,32.0,-0.09666384043869347,0.0368828983892624,-0.09717201311241995,1.9652865380737576,-0.10916338069248355,0.015514842300726306,-0.08457709305426364,0.20276497695852536,0.02245614035087719,0.20276497695852536,20260220_122814,236.0
2.5,-0.48,2759.0,24.0,-0.11589808398950954,0.012949297428110462,0.08017781705605073,1.8569122724172538,-0.10360348089627233,0.024584317101019937,0.07273170456027975,0.18033813400125234,0.01429422275163788,0.18033813400125234,20260220_123014,300.0
2.5,-0.48,2971.0,36.0,-0.08875927834801678,0.02042489115657703,0.06760866779057223,1.9521253487713162,-0.10427469526334701,0.03872134598682919,0.07344705061038787,0.1742138364779874,0.018604651162790697,0.1742138364779874,20260220_123152,287.0
2.5,-0.48,2979.0,36.0,-0.10671267477233301,0.006050984189093889,-0.020637188332829765,2.0435004141959507,-0.08807064096730888,0.006453215679950719,-0.005502936039965781,0.17843289371605897,0.022153846153846152,0.17843289371605897,20260220_123359,230.0
2.5,-0.48,2791.0,32.0,-0.09610223497737197,0.012106884191966205,0.015051311394254849,2.0450944478323274,-0.08722791117178658,0.017318268810540327,-0.05226511239216779,0.1811320754716981,0.018506278916060808,0.1811320754716981,20260220_123543,264.0
2.5,-0.48,2995.0,36.0,-0.06543921827922383,0.019137678910862155,0.011267415496930527,1.8991399908100015,-0.09102769263205196,0.02145484273080822,0.01326114574073814,0.18194945848375452,0.020078081427774678,0.18194945848375452,20260220_123840,276.0
2.5,-0.48,3229.0,28.0,-0.11604220073726876,0.0185853873716329,-0.04751590945305173,1.9571754747156014,-0.09969749597751709,0.017792038327955284,0.006853528488437385,0.18141916605705927,0.015968063872255488,0.18141916605705927,20260220_124031,248.0
2.5,-0.5,3233.0,28.0,-0.09504777566949651,0.026670792162662382,-0.07151980852175349,2.155508087417666,-0.08826548429653086,0.0187493663743184,-0.06909313400015549,0.1641025641025641,0.01906058543226685,0.1641025641025641,20260220_124322,232.0
2.5,-0.5,2949.0,32.0,-0.13268389432685582,-0.0024975676844763983,0.03713519010480182,1.6069644823778764,-0.109863175755957,0.023205259703511172,0.041867501435438076,0.1782042494859493,0.01974090067859346,0.1782042494859493,20260220_124630,260.0
2.5,-0.5,2801.0,34.0,-0.08714862815957108,0.02408628183963285,0.0232255584919262,2.1113463144639475,-0.0910117916799772,0.034815754234971186,0.027449248057929976,0.1765886287625418,0.020820575627679118,0.1765886287625418,20260220_124800,320.0
2.5,-0.5,3115.0,50.0,-0.06820514381014287,0.048265993987549605,0.16381858603597546,1.9387847202129977,-0.08833949515636169,0.038165940186166536,0.15388475191708775,0.1257985257985258,0.02364066193853428,0.1257985257985258,20260220_125055,256.0
2.5,-0.5,2845.0,44.0,-0.10465351230254089,0.021563819672648588,0.060535974440615564,1.779627317969346,-0.08187216180643125,0.02694945047465791,0.022852079319435212,0.19469026548672566,0.01833460656990069,0.19469026548672566,20260220_125246,286.0
2.5,-0.5,2961.0,34.0,-0.0987180926604519,0.017036995702908786,0.07265454858185552,2.041997424929831,-0.10211186532282243,0.029053454070077367,0.04403330062904104,0.19167217448777263,0.016354016354016353,0.19167217448777263,20260220_125523,292.0
2.5,-0.5,3095.0,38.0,-0.07196331266426892,0.02953556057068346,-0.0295586095446001,2.0372531812562085,-0.07639383135564881,0.02004949374954773,-0.03934786376691259,0.1474588403722262,0.025693035835023664,0.1474588403722262,20260220_125707,206.0
2.5,-0.5,2907.0,34.0,-0.07098507684999333,0.03392501870759124,0.14255731865150081,2.764799928914318,-0.08032208473099661,0.031142447279343677,0.15826342486227504,0.13488576449912126,0.017215189873417722,0.13488576449912126,20260220_125908,307.0
2.5,-0.5,3461.0,32.0,-0.0800191067213164,0.00438931426425232,0.008169377232869493,1.7867472585013597,-0.09739959874026327,0.02034655281367137,0.008327606519221528,0.1871186440677966,0.014028934677772907,0.1871186440677966,20260220_130029,282.0
2.5,-0.52,2857.0,38.0,-0.10059614240753895,0.01592249736124607,-0.06650326582137375,2.4369699321456553,-0.10052555195255816,0.023097171772910263,-0.05367819435363527,0.17516447368421054,0.023298589822194973,0.17516447368421054,20260220_130227,213.0
2.5,-0.52,3017.0,32.0,-0.12148219844920802,0.024965983708787942,-0.017303977487857156,2.2265695308218607,-0.10561848673674501,0.027524949270975818,-0.03126048502543799,0.18029029793735676,0.014925373134328358,0.18029029793735676,20260220_130416,236.0
2.5,-0.52,3503.0,38.0,-0.09528023039246925,0.017184778205523887,-0.033466588072129294,1.9219598083228833,-0.07799010690350844,0.019117254862187183,-0.03020963660563003,0.17895490336435219,0.02330097087378641,0.17895490336435219,20260220_130628,250.0
2.5,-0.52,3095.0,42.0,-0.10242219447135334,0.028865810327560026,0.17886340314780416,2.4825807576477033,-0.09736841035294991,0.014459682066968238,0.1362579828244715,0.11941904249596558,0.01761006289308176,0.11941904249596558,20260220_130814,224.0
2.5,-0.52,3195.0,10.0,-0.08771744292661748,0.02676304839314425,-0.07903329486459237,2.0060735629035396,-0.09831640692487986,0.025961366714329137,-0.06824360907660079,0.1701417848206839,0.008841732979664015,0.1701417848206839,20260220_131022,204.0
2.5,-0.52,3087.0,42.0,-0.08058073937260812,-0.0013661784183122971,0.0648131930224545,1.9698407402270246,-0.08279571481321352,0.0225866339344562,0.05040352414985075,0.1592920353982301,0.017391304347826087,0.1592920353982301,20260220_131158,270.0
2.5,-0.52,2885.0,32.0,-0.09485059308278293,0.020650154037769708,0.0044738234265135485,2.189916936383675,-0.0965228331177806,0.01725967809112955,0.011260339166405689,0.16112342941611235,0.018529241459177764,0.16112342941611235,20260220_131334,218.0
2.5,-0.52,2743.0,32.0,-0.07962268818803225,0.028316556716351915,0.03637680105525476,2.089729137427474,-0.09390647220898013,0.030158580066939278,0.02183136419711114,0.16219931271477664,0.02237136465324385,0.16219931271477664,20260220_131520,236.0
2.5,-0.52,3069.0,30.0,-0.09834356635958985,0.014824579367198387,-0.06606223389631731,1.981095451650949,-0.09315193622018564,0.025589185597171105,-0.04324385838512614,0.17249417249417248,0.017595307917888565,0.17249417249417248,20260220_131659,245.0
2.5,-0.54,2428.0,38.0,-0.05918418987093932,0.0386882007012711,0.21819688647768895,2.3415305794280035,-0.07668718841483418,0.038129573163425357,0.22095648727550585,0.09004092769440655,0.015650741350906095,0.09004092769440655,20260220_131930,198.0
2.5,-0.54,3089.0,34.0,-0.1044864778976825,0.01350320858961046,0.13581904715820975,2.092429648426932,-0.08764756354557729,0.02404145144665676,0.14231367121125052,0.13915693245302183,0.01609086606720303,0.13915693245302183,20260220_132051,274.0
2.5,-0.54,2843.0,60.0,-0.07424010145632515,0.018002970212020908,0.02675167727291966,2.1422600896310984,-0.0787887755577612,0.030509402896813753,0.03878454416035357,0.14095238095238094,0.023520188161505293,0.14095238095238094,20260220_132223,234.0
2.5,-0.54,2921.0,36.0,-0.08552044328711028,0.03096118223797234,0.11408105395134144,2.4169909319671934,-0.0896612813272934,0.027668152066517182,0.11539839181939515,0.14246575342465753,0.017249640632486823,0.14246575342465753,20260220_132440,260.0
2.5,-0.54,2803.0,38.0,-0.0960537430790479,0.031580526700994815,0.21264984105240417,2.9463822195345646,-0.08000937547619286,0.03870198471370756,0.20392196492681744,0.12487852283770651,0.013556903317873707,0.12487852283770651,20260220_132616,257.0
2.5,-0.54,3053.0,36.0,-0.08008616730985346,0.019147411086515964,-0.05635224806031923,2.280485133854772,-0.1090446988928534,0.021325385718869272,-0.0399573088196863,0.15121512151215122,0.0248790601243953,0.15121512151215122,20260220_132800,204.0
2.5,-0.54,2531.0,34.0,-0.07492057562772458,0.00646398597124076,-0.037539289875013114,1.9585239680529325,-0.088388583520293,0.016868935132829943,-0.043341953816131144,0.15282880235121235,0.022053756030323914,0.15282880235121235,20260220_132921,214.0
2.5,-0.54,2729.0,30.0,-0.07896411229479366,0.03135924425115455,0.22646345136554738,2.283126442841752,-0.08845274687205101,0.031690480575400914,0.20677224236520472,0.10113895216400912,0.012391573729863693,0.10113895216400912,20260220_133054,222.0
2.5,-0.54,2767.0,36.0,-0.08332432841476378,0.021852518317696745,-0.0007304200621867929,2.516729477158875,-0.09424621872906475,0.02564584821419058,0.017654713570517858,0.14900888585099112,0.02154398563734291,0.14900888585099112,20260220_133220,218.0
2.5,-0.56,2465.0,32.0,-0.0916397104966099,0.018253254672704056,-0.05742418942468811,2.567638766417347,-0.09314785919393148,0.02269045195953423,-0.07389823965261219,0.14857142857142858,0.02098360655737705,0.14857142857142858,20260220_133356,182.0
2.5,-0.56,2859.0,42.0,-0.0894824229934324,0.03299004423931162,0.03712421917307179,2.0821464216821117,-0.07322652102955812,0.028810255233859605,0.04984753843455342,0.1238725195429946,0.0208851317752362,0.1238725195429946,20260220_133517,206.0
2.5,-0.56,3037.0,26.0,-0.09142717444814114,0.0023460972649719802,-0.07677372304570015,2.0379661537628695,-0.09271249011041655,0.01230003210263414,-0.07615406864296509,0.1470125786163522,0.020117351215423303,0.1470125786163522,20260220_133707,187.0
2.5,-0.56,2957.0,42.0,-0.09216826031800807,0.023667067418550403,0.21284088362419815,2.938625606243248,-0.09738771259166001,0.031125000309477457,0.2218970538751268,0.09672830725462304,0.016247582205029015,0.09672830725462304,20260220_133906,204.0
2.5,-0.56,2513.0,40.0,-0.09468941478003412,0.025373321887965095,0.18835896657596804,2.185702134428348,-0.10150512689219482,0.033170344709030575,0.2010783322211386,0.12031662269129288,0.01735357917570499,0.12031662269129288,20260220_134059,228.0
2.5,-0.56,2457.0,40.0,-0.08929050245457054,0.040940501502611526,0.24206139235568727,2.725473985708006,-0.0850459742771103,0.029023555086023944,0.2412733832842134,0.08483171968649147,0.01628001628001628,0.08483171968649147,20260220_134228,184.0
2.5,-0.56,2947.0,42.0,-0.07559297031774237,0.019038295626518098,0.0361782237798548,2.2756481231295953,-0.06997843064577203,0.03261334866621135,0.10159363684574388,0.10439276485788114,0.0268370607028754,0.10439276485788114,20260220_134352,202.0
2.5,-0.56,2951.0,26.0,-0.08475988054019962,0.01724095945073345,0.012993924724979816,2.2357030192343355,-0.07229743575064007,0.02768248356477654,0.023237343322697,0.1439446366782007,0.01660899653979239,0.1439446366782007,20260220_134529,208.0
2.5,-0.56,2453.0,44.0,-0.0714342379762351,0.02934180848086887,0.22189198660824658,1.937050963661125,-0.06208587912855085,0.011851724555188792,0.09797853163351067,0.09538621047174702,0.02066340402392605,0.09538621047174702,20260220_134705,184.0
2.5,-0.5800000000000001,2597.0,32.0,-0.08733135515855911,0.039541850079377716,0.23005700021508832,2.8744492255066394,-0.09444211545981995,0.03703324980601086,0.2268127443119691,0.0789738430583501,0.013195876288659794,0.0789738430583501,20260220_134849,160.0
2.5,-0.5800000000000001,2677.0,28.0,-0.06340711191174714,0.015439544052957277,-0.036349737724628225,2.269534665751502,-0.08315510996811243,0.02470443670806871,-0.01487105899759146,0.1344046749452155,0.017665615141955835,0.1344046749452155,20260220_135010,184.0
2.5,-0.5800000000000001,2881.0,30.0,-0.06486085109488166,-0.0039139800876653585,0.21622740661158316,4.589732869897846,-0.0570487622418997,0.004686989730531055,0.2271877622233935,0.02901263453439401,0.014038371548900327,0.02901263453439401,20260220_135131,62.0
2.5,-0.5800000000000001,2393.0,22.0,-0.0779803473216365,0.014374156886249045,-0.09313749001361547,3.541637792554549,-0.09714634310118775,0.008743833602901985,-0.08656365921943916,0.09957081545064378,0.014716703458425313,0.09957081545064378,20260220_135332,116.0
2.5,-0.5800000000000001,2177.0,30.0,-0.09026218419572296,0.001499854973423087,0.06855754529721333,2.911295727117306,-0.09567912221356145,0.023044922553380587,0.058829572828790505,0.1394335511982571,0.017804154302670624,0.1394335511982571,20260220_135455,192.0
2.5,-0.5800000000000001,2603.0,30.0,-0.0571161553214693,0.026668538998007918,0.07810605200162013,2.4592360576206556,-0.07587671818964209,0.02533387252921432,0.08819195921753259,0.108023072889355,0.0182370820668693,0.108023072889355,20260220_135618,206.0
2.5,-0.5800000000000001,3047.0,14.0,0.09215866279902579,0.017847061582772106,0.3589599260040227,2.329373838493467,0.11916324546366541,0.05425907330032992,0.38380183188821815,0.0006772773450728074,0.007787151200519144,0.0006772773450728074,20260220_135739,2.0
2.5,-0.5800000000000001,2657.0,22.0,-0.0856093845028792,0.012043035535644564,0.08754754420369387,2.3101301305744957,-0.08652858120421647,0.0174754090065255,0.10034120506776739,0.12379329926178308,0.012578616352201259,0.12379329926178308,20260220_135900,218.0
2.5,-0.5800000000000001,2605.0,34.0,-0.07253213325368074,0.048253829137321846,0.22359711576576904,1.8920482538881283,-0.08387500747408433,0.024713286768829446,0.22655463063718387,0.08578199052132701,0.014375561545372867,0.08578199052132701,20260220_140021,181.0
2.5,-0.6,2737.0,38.0,-0.06688408761819176,0.033692995404449866,0.16371360148556832,2.7780223034517415,-0.06760869198459418,0.025860656898180012,0.17295198344772053,0.08699950568462679,0.01537838931606637,0.08699950568462679,20260220_140142,176.0
2.5,-0.6,2659.0,22.0,-0.05659478542058283,0.013647142344221708,-0.09747405807709919,2.598674493571324,-0.09045421820346411,0.020207868518953287,-0.09398269524196157,0.09646856158484066,0.016093635698610095,0.09646856158484066,20260220_140310,112.0
2.5,-0.6,2861.0,26.0,-0.06453805637504884,0.01574683780230457,0.14734598839272622,2.5013742111789683,-0.08405940441146331,0.02305516488315995,0.15323924922290347,0.10308236483072258,0.012903225806451613,0.10308236483072258,20260220_140430,204.0
2.5,-0.6,2321.0,14.0,-0.06818715653162716,-0.15599850501768153,0.349396440193931,2.2588654644228345,-0.33668997566255626,-0.11447280881899394,0.39566540383974635,0.0011487650775416428,0.011391375101708706,0.0011487650775416428,20260220_140551,2.0
2.5,-0.6,2565.0,24.0,-0.074048702002873,0.006903353068925311,0.02494714427596137,2.2390040625248813,-0.0645643014557663,0.02309630598860124,0.010678732738524557,0.09844908968307485,0.016271186440677966,0.09844908968307485,20260220_140712,146.0
2.5,-0.6,2227.0,28.0,-0.10295879247001516,0.029239966850179155,-0.09073593471502008,2.294146066683063,-0.09667889654751516,0.03477840974019836,-0.06504022982095153,0.10430009149130832,0.017937219730941704,0.10430009149130832,20260220_155300,118.0
2.5,-0.6,2593.0,36.0,-0.07508022030068906,0.036058301533053116,0.28210249309777113,2.66652877139491,-0.08955649733131804,0.03128438172315334,0.28958288605374816,0.04349796103307658,0.022591362126245847,0.04349796103307658,20260220_155436,96.0
2.5,-0.6,2307.0,48.0,-0.07978576211637872,0.018168186185606006,0.1567942692566728,2.481035312652268,-0.095846189306458,0.03550922799575873,0.17142260776648796,0.07979002624671916,0.021592442645074223,0.07979002624671916,20260220_155557,152.0
2.5,-0.6,2577.0,12.0,-0.04399917662563246,-0.11469506709278399,-0.09777971430531181,2.3007637959652087,-0.04673328719212083,-0.09385401002937269,-0.09323057000716185,0.0016849199663016006,0.00724200362100181,0.0016849199663016006,20260220_155722,2.0
2.5,-0.6,2327.0,24.0,-0.0762990908425134,0.042254737833816725,0.039384810279978005,2.269993354580813,-0.07248481804152107,0.032952383574854305,0.02733280843355601,0.1057759220598469,0.014379868184541641,0.1057759220598469,20260220_155848,162.0
2.5,-0.6,2331.0,36.0,-0.07867432301519728,0.027900717107620987,0.10543248952638976,1.9508323473062128,-0.08369648253891748,0.028658189628257502,0.07565956013880051,0.12322580645161291,0.022099447513812154,0.12322580645161291,20260220_160017,191.0
2.5,-0.6,2416.0,49.0,-0.10039372101612906,0.045248300384613804,0.3202947223809053,2.528328233285148,-0.08729893574411934,0.04798683351970362,0.29216189333367637,0.030289123451124368,0.020281456953642384,0.030289123451124368,20260220_160148,66.0
2.5,-0.6,2765.0,38.0,-0.06602943248278359,0.01656628819850342,0.009978186635117209,2.9463380874582312,-0.061051328749291756,0.02139870482635642,0.020651350073572813,0.08980115458627325,0.02674173117522871,0.08980115458627325,20260220_160311,140.0
2.5,-0.6,2625.0,30.0,-0.0673390717882813,0.04045691340938257,0.09443228054290087,2.571253940488966,-0.06794873974091448,0.027920501985300883,0.09952964335108744,0.09426462237365134,0.017035775127768313,0.09426462237365134,20260220_160434,166.0
2.5,-0.62,2509.0,16.0,0.14289533847523184,0.054727644719461455,-0.09658471945470437,-0.09400926567439004,-0.23605845289945449,-0.10271723423777546,-0.024260312105246082,0.001784121320249777,0.011935208866155157,0.001784121320249777,20260220_160555,2.0
2.5,-0.62,2575.0,32.0,-0.04979691958294963,0.04796653650349786,0.05825122206449074,1.7479771722247561,-0.08036136136414385,0.02003526714061321,0.0702084821399781,0.10194500335345406,0.017532874139010644,0.10194500335345406,20260220_160716,152.0
2.5,-0.62,2393.0,18.0,-0.3338533144628227,0.09346130774687439,0.34443375051495717,1.1753848464696146,-0.32703489743050945,0.07973182980404386,0.35667846116894775,0.0012217470983506415,0.01049317943336831,0.0012217470983506415,20260220_160849,2.0
2.5,-0.62,2611.0,38.0,-0.10629002983007851,0.03541289628829841,0.24989363220363178,2.9565763793168736,-0.09172160085194359,0.04063179254353544,0.2178629603853516,0.05804749340369393,0.01609487505294367,0.05804749340369393,20260220_161010,110.0
2.5,-0.62,2527.0,10.0,0.04887566100087043,0.04657785697365435,-0.04159811683352308,4.005620251677522,0.05680345290062194,0.0425582282557998,-0.05264216884809065,0.0013080444735120995,0.009163802978235968,0.0013080444735120995,20260220_161130,2.0
2.5,-0.62,2529.0,38.0,-0.10996318603721464,0.004834305059065069,0.303213131123924,3.296869359936805,-0.10676411511613912,0.028998211151026798,0.2943221994167281,0.035594035594035595,0.01652892561983471,0.035594035594035595,20260220_161251,74.0
2.5,-0.62,2235.0,28.0,-0.0856852996711141,0.04208861118170376,0.19380124188555306,2.835283043292402,-0.08586159075153549,0.027688886361276033,0.19048195614794458,0.07391537225495447,0.015126958400864398,0.07391537225495447,20260220_161417,138.0
