U2,obs_Ex,obs_Ex_std,obs_Ey,obs_Ey_std,obs_Ez,obs_Ez_std,obs_value,obs_value_std,model_Ex,model_Ex_std,model_Ey,model_Ey_std,model_Ez,model_Ez_std,model_mean,model_mean_std,loading_signal,loading_signal_std,trapped_signal,trapped_signal_std,lost_signal,lost_signal_std,ratio_signal,ratio_signal_std,ratio_lost,ratio_lost_std
-0.18000000000000002,-0.07381204641223298,0.015233651017751133,0.04605198207387706,0.028541027717077748,0.020630240703708863,0.012854131440019323,0.21983888897745096,0.016697939291467505,-0.08154849724379239,0.01876641693369778,0.04609214130052443,0.022450043899213776,0.025206698942453715,0.011682137348664407,2.016321674659582,0.09698712040777391,4955.857142857143,248.06878572077463,427.57142857142856,30.658753785394957,39.42857142857143,6.388765649999399,0.21983888897745096,0.016697939291467505,0.014658515469297905,0.0016490522059129861
-0.16,-0.10431632139947755,0.02452008265034623,0.03660795828274239,0.03816372849538793,0.037853768020979,0.05821031379121926,0.1986342478433859,0.033615468709635776,-0.09879862572834054,0.026810241354859304,0.039068724894655155,0.031464856929927135,0.034867066758750405,0.060060639419802275,2.024418256065833,0.061329987384055075,5460.333333333333,120.38087703433447,443.6666666666667,53.26245289966366,42.0,8.86942313043338,0.1986342478433859,0.033615468709635776,0.015108855771589713,0.001220196379592327
-0.13999999999999999,-0.10674524767447739,0.04964988691963841,0.024583531332983497,0.026495689042646032,0.10450059524063561,0.07004027151223166,0.18993658403333796,0.015306093442632262,-0.08711393649593124,0.04794570115501307,0.030764376444838266,0.024486399458238474,0.07868191425196354,0.06486111598549321,2.0308280115275332,0.06335686687217332,5786.714285714285,196.30713129155131,560.7142857142857,123.1755011422022,57.142857142857146,11.506874608915581,0.18993658403333796,0.015306093442632262,0.017535422540479902,0.0014180491657301674
-0.12,-0.13498837551063136,0.014592689546932693,-0.0025764398799518356,0.03181828291611665,0.14762376978636443,0.010229308217616648,0.2387185203914992,0.012326417516690061,-0.12779334339053175,0.009796759018932807,-0.004780456564039629,0.03360066490256168,0.14301423848447725,0.0071630930284152855,2.1156295382327364,0.021067979524375256,5817.0,298.8033275775699,735.0,26.645825188948457,58.857142857142854,6.998542122237652,0.2387185203914992,0.012326417516690061,0.017713409597235726,0.0014528996228199956
-0.1,-0.1331307428093073,0.008160782133012884,-0.025810636801675845,0.028024791987642954,0.13272357153367476,0.0030054062970444628,0.25341269477413747,0.00904860190986532,-0.12854027235638762,0.015767105336074647,-0.011043647120154241,0.031668192011000726,0.12593750044635307,0.004843651100853546,1.9806671445874977,0.015222742994565708,6123.0,149.03882523883308,752.2857142857143,12.75835060672349,64.0,5.451081150953975,0.25341269477413747,0.00904860190986532,0.018793043810806615,0.0010367481279899473
-0.07999999999999999,-0.12106226705581906,0.014758955547718658,-0.03383051357175966,0.011348811250302142,0.1143206989180841,0.006067152831282075,0.2519741382164524,0.005519345938644449,-0.12254232116973474,0.027093877725852367,-0.03972897795116442,0.009774815456596572,0.10854968349392365,0.005535514671670982,1.964734513215615,0.04724487975217576,5809.571428571428,220.09014850598777,730.8571428571429,27.419641403451603,73.14285714285714,6.490180966628883,0.2519741382164524,0.005519345938644449,0.021675068330764803,0.001762563557767649
-0.06,-0.08980681704576103,0.03257181526767148,-0.05222340377417123,0.019104545809299576,0.09371059867997907,0.005234295579358912,0.24475745737218782,0.009516966573097448,-0.08890780610239853,0.02608259671384912,-0.025434016404676747,0.026225865584275494,0.09123787602099068,0.002854252780244163,1.8676162902222193,0.09123187382242233,5884.714285714285,287.67527044306365,670.0,16.97056274847714,69.42857142857143,4.624689730353899,0.24475745737218782,0.009516966573097448,0.020788331365947457,0.002270613610855223
-0.04000000000000001,-0.04773321209380259,0.03407862129518979,-0.06749301680233834,0.04081691700741929,0.07694059591288206,0.004017277566729733,0.21420116557379693,0.014503480787810698,-0.039973779943467784,0.03033243012614657,-0.059828114085227715,0.0385805766577297,0.08087710511670651,0.0038365016260277856,2.0318222089774847,0.10435862938465804,6394.714285714285,148.03639927465164,669.2857142857143,46.57011391658906,71.42857142857143,5.205962045225314,0.21420116557379693,0.014503480787810698,0.02014968468526924,0.0013856503586525922
-0.01999999999999999,-0.07349997268892447,0.07104813909087242,-0.02504199054012602,0.08192649045414079,0.07119137426720988,0.006532306892667773,0.18302337514990258,0.0073705629413648825,-0.04966898107301206,0.052605867342242964,0.005834596859909914,0.06695074806739974,0.07754632933002889,0.00408983596905228,1.8902486057081431,0.0925535975314013,6641.571428571428,119.70780753014178,623.4285714285714,20.38807174275574,81.71428571428571,3.768830273792263,0.18302337514990258,0.0073705629413648825,0.020466292151241763,0.0009419543109477898
0.0,-0.10344083036820022,0.062184329170605866,-0.06639488584617473,0.03267356674657511,0.06607971528792601,0.0012838866519775613,0.15943660902193227,0.009164365203674491,-0.12205703672844725,0.054473515256233215,-0.06540654981338645,0.03472838952334418,0.07013759525853255,0.006188923268609962,2.057341753825121,0.08736498735488547,6025.571428571428,146.69585362029753,523.0,26.13700168617007,79.14285714285714,6.998542122237652,0.15943660902193227,0.009164365203674491,0.019069583675249448,0.0010878257105609117
0.020000000000000004,-0.11650444921259455,0.07712403393862806,0.048691563896654,0.06774871224443431,0.05728389521237437,0.00431062974527812,0.10524082196145669,0.00452879731413006,-0.1230155840955276,0.07336311070517335,0.044909916580967636,0.06065469734198773,0.05792484232192435,0.0025335978301642107,2.5091920302719104,0.19523940260054942,5942.666666666667,254.016841086483,342.6666666666667,19.34482417139588,69.0,5.0,0.10524082196145669,0.00452879731413006,0.019531765036583312,0.0019955601048443875
0.04000000000000001,-0.09523918119933457,0.08785169033340584,0.03524705698855433,0.031834912833345545,0.046332713920299064,0.0017672260288547554,0.05554934504556053,0.00886128552304511,-0.05376964105340103,0.0704645242640994,0.013051539493782408,0.04839183419532204,0.04206656116918409,0.007125156390680153,2.4281798456066594,0.3377885836085382,6339.285714285715,220.94195377694908,210.28571428571428,18.2499650544815,69.42857142857143,8.050858744917354,0.05554934504556053,0.00886128552304511,0.015998242445157004,0.0012695342131186765
0.060000000000000005,-0.13554481864634177,0.14683349869702744,0.041429638797136514,0.08099511043039716,0.025313027970305213,0.0072029456132339945,0.007814147417639927,0.004398744031154456,-0.10933873813019344,0.14306244295440967,0.08714075224654254,0.04298372218629357,0.04023945164629149,0.022050963410660453,2.392757265288792,0.458012516956804,6672.714285714285,141.20877581562323,26.0,16.177585905019505,36.0,9.621404708847278,0.007814147417639927,0.004398744031154456,0.008577095032306681,0.0013611539245025693
0.08,-0.1204835736205171,0.10047227173006351,-0.05249362225429838,0.09145500485291595,0.14964717670330074,0.1485275641449167,0.0005852303480547976,0.00017175923130527312,-0.1007588558385563,0.08027102366757247,-0.029450324556774345,0.08793777976221072,0.1120674913581903,0.11599987845123941,2.049032910995212,0.3979585969396959,6455.0,180.5895108486964,2.2857142857142856,0.6998542122237652,15.142857142857142,1.4568627181693672,0.0005852303480547976,0.00017175923130527312,0.004111051697395281,0.0007831677562092345
0.1,-0.11691655246595549,0.12334236878626063,0.023459438420741743,0.1009764341593673,0.18004989438871724,0.12694785322623398,0.0005301364856142006,0.00014878831247090908,-0.06198433488863992,0.11829254688400431,0.1161398661430264,0.10420140258328842,0.21808713671554678,0.07566835945122716,2.4320753379868663,0.17346792941726466,6600.142857142857,180.6554958014433,2.0,0.0,14.285714285714286,1.6659862556700857,0.0005301364856142006,0.00014878831247090908,0.0038184500181257723,0.0005646273500336741
